respondent_id,xyz_vaccine,sesaonal_vaccine
27638,0.562366063,0.213518276
27639,0.242819389,0.080178296
27640,0.707269528,0.88563633
27641,0.741733631,0.411504282
27642,0.686627148,0.165781953
27643,0.091166926,0.090414166
27644,0.281074533,0.169009414
27645,0.064583988,0.09979953
27646,0.312605453,0.136778132
27647,0.322104563,0.165406635
27648,0.065123458,0.083874325
27649,0.403315067,0.092330534
27650,0.59154829,0.092161679
27651,0.861563493,0.204647914
27652,0.430279571,0.174195283
27653,0.055512105,0.090118766
27654,0.540213049,0.245810884
27655,0.211566435,0.092538191
27656,0.072985068,0.101190091
27657,0.240210609,0.427610119
27658,0.628401084,0.078499253
27659,0.034238016,0.105114627
27660,0.314941778,0.299690475
27661,0.086960827,0.071714395
27662,0.342219132,0.123406855
27663,0.91596064,0.160506429
27664,0.162126139,0.201543118
27665,0.759101451,0.787796427
27666,0.916051579,0.103963271
27667,0.102054829,0.094626342
27668,0.885356175,0.968780135
27669,0.849199614,0.100197344
27670,0.891351046,0.715238728
27671,0.902082661,0.116787819
27672,0.176648649,0.04313198
27673,0.284254853,0.12904637
27674,0.591995115,0.181570602
27675,0.716304343,0.713091517
27676,0.887683535,0.078491281
27677,0.145363545,0.126215227
27678,0.273697672,0.070378532
27679,0.432851492,0.100134166
27680,0.893443618,0.658281575
27681,0.147823788,0.088304316
27682,0.872600803,0.07143835
27683,0.683068682,0.101124021
27684,0.180712977,0.101461481
27685,0.045196345,0.076712307
27686,0.301313167,0.111047963
27687,0.201374793,0.13283023
27688,0.424321692,0.086621838
27689,0.929941064,0.907519423
27690,0.873694804,0.793594966
27691,0.882912288,0.728105807
27692,0.264815703,0.032296385
27693,0.60817887,0.160785415
27694,0.297230925,0.08506943
27695,0.534278038,0.059745203
27696,0.807136377,0.056151002
27697,0.853314021,0.626930916
27698,0.29961185,0.134787158
27699,0.177818618,0.062666116
27700,0.584018657,0.111767761
27701,0.216839994,0.242965813
27702,0.190945774,0.075035283
27703,0.062917844,0.102596924
27704,0.085623977,0.05999482
27705,0.677860678,0.472632294
27706,0.955433451,0.103197511
27707,0.355741915,0.15624969
27708,0.599948128,0.098478024
27709,0.113346851,0.217879646
27710,0.133643059,0.17210393
27711,0.656200453,0.556763486
27712,0.05495246,0.099621333
27713,0.056054665,0.06567269
27714,0.062351584,0.091469822
27715,0.811541007,0.890546212
27716,0.27067094,0.153713705
27717,0.128064972,0.107676363
27718,0.5,0.10637154
27719,0.186825876,0.101243742
27720,0.119046297,0.094818379
27721,0.188877574,0.2598664
27722,0.185421784,0.052183416
27723,0.842236053,0.055254346
27724,0.147862757,0.057094674
27725,0.420116412,0.085076351
27726,0.258896127,0.114656977
27727,0.927187648,0.155131169
27728,0.418838469,0.208773842
27729,0.130769957,0.115805132
27730,0.870978456,0.864516503
27731,0.873391009,0.813853253
27732,0.905671091,0.027202456
27733,0.264577144,0.115688852
27734,0.190085017,0.12451123
27735,0.605959665,0.715636751
27736,0.292950875,0.145043225
27737,0.629358339,0.095150272
27738,0.875509117,0.683406845
27739,0.777345423,0.591718482
27740,0.350253548,0.040935777
27741,0.758401047,0.219676441
27742,0.576942778,0.131981048
27743,0.836796824,0.730733214
27744,0.41831825,0.10406155
27745,0.854979611,0.80843787
27746,0.772991166,0.06114756
27747,0.44347054,0.117294181
27748,0.10645965,0.246798125
27749,0.727759522,0.050896248
27750,0.186428038,0.188083149
27751,0.166652229,0.096341002
27752,0.891550208,0.459111583
27753,0.111690365,0.082809055
27754,0.783064906,0.055794645
27755,0.908979603,0.978698764
27756,0.154949434,0.121696397
27757,0.096573178,0.108998699
27758,0.932641915,0.123776849
27759,0.231212045,0.114843734
27760,0.793546393,0.33742258
27761,0.857493823,0.157234341
27762,0.080933254,0.071862702
27763,0.469486788,0.060919759
27764,0.615424071,0.203527294
27765,0.320710612,0.123018187
27766,0.817878595,0.90744769
27767,0.814609547,0.423901106
27768,0.045517957,0.051350041
27769,0.256694067,0.120671517
27770,0.692271563,0.045917673
27771,0.742004547,0.086764151
27772,0.883729556,0.920438457
27773,0.384953434,0.149269274
27774,0.179670974,0.095837602
27775,0.144503842,0.1707995
27776,0.13629647,0.124955982
27777,0.380171316,0.104507756
27778,0.300582664,0.143836794
27779,0.119248547,0.085178751
27780,0.952027275,0.119722359
27781,0.068902009,0.093989663
27782,0.83046913,0.936536735
27783,0.63345115,0.082514254
27784,0.069702413,0.06108375
27785,0.154279183,0.118160176
27786,0.081097975,0.061840131
27787,0.076955108,0.055571915
27788,0.073588145,0.042698125
27789,0.860082677,0.910818426
27790,0.799611189,0.78875562
27791,0.208487828,0.090213934
27792,0.71860043,0.117891057
27793,0.166265213,0.155227317
27794,0.259025265,0.129138407
27795,0.753336235,0.412096037
27796,0.374850096,0.10310861
27797,0.628703943,0.446129256
27798,0.119693156,0.237055704
27799,0.059488518,0.060665396
27800,0.436294053,0.109421696
27801,0.245050198,0.119927917
27802,0.938693765,0.736934332
27803,0.090789699,0.093637152
27804,0.889175942,0.815708579
27805,0.180940164,0.107777224
27806,0.84355635,0.715614027
27807,0.761069661,0.068582478
27808,0.638544599,0.233988704
27809,0.903463954,0.72529928
27810,0.05171096,0.059467855
27811,0.101933894,0.05853625
27812,0.182732042,0.100805706
27813,0.429719991,0.209264317
27814,0.3624342,0.207765471
27815,0.382634273,0.104703778
27816,0.632343293,0.680155422
27817,0.149667,0.089531576
27818,0.879598988,0.188871903
27819,0.113946746,0.087727679
27820,0.879995599,0.947968017
27821,0.195850176,0.109267505
27822,0.317238741,0.151533101
27823,0.262501221,0.213172124
27824,0.799529619,0.070924634
27825,0.136711256,0.166499606
27826,0.647185314,0.190282125
27827,0.155554058,0.124846471
27828,0.286730514,0.04965494
27829,0.101972652,0.061656707
27830,0.185470983,0.14982634
27831,0.467249121,0.047767295
27832,0.351690306,0.17677383
27833,0.287694685,0.137546442
27834,0.83902336,0.791934173
27835,0.587737214,0.246927784
27836,0.939197048,0.067784126
27837,0.898229471,0.566108282
27838,0.55046342,0.061480858
27839,0.126811087,0.030224372
27840,0.70867374,0.180107194
27841,0.369436286,0.171435753
27842,0.915348929,0.166196252
27843,0.600728088,0.051044896
27844,0.914770275,0.026973654
27845,0.901578108,0.143695921
27846,0.156021954,0.134242373
27847,0.486017855,0.061960367
27848,0.88567774,0.81628098
27849,0.907585085,0.134470619
27850,0.135043081,0.088364536
27851,0.188596619,0.414283622
27852,0.764283097,0.106349795
27853,0.128978113,0.072846701
27854,0.839949123,0.17038928
27855,0.434541786,0.077411438
27856,0.877026568,0.113977097
27857,0.868057738,0.351861655
27858,0.860463879,0.81652154
27859,0.910484336,0.948146519
27860,0.76704078,0.11020914
27861,0.179316868,0.049166371
27862,0.178479428,0.107659084
27863,0.269640347,0.14003145
27864,0.255940118,0.07322424
27865,0.598246688,0.151564067
27866,0.88846476,0.890037689
27867,0.855809232,0.540303484
27868,0.883225528,0.644684861
27869,0.337793023,0.065880417
27870,0.182382279,0.21620096
27871,0.751701156,0.128600686
27872,0.198731843,0.131070594
27873,0.075439535,0.141132121
27874,0.787123564,0.075579943
27875,0.397945382,0.050138516
27876,0.055163954,0.089149623
27877,0.426935068,0.161490845
27878,0.843688065,0.043087078
27879,0.559160257,0.127588662
27880,0.174459727,0.101014623
27881,0.765476305,0.059723251
27882,0.309735715,0.110353016
27883,0.270387864,0.19664201
27884,0.17626107,0.071095755
27885,0.069784285,0.101817175
27886,0.21692337,0.122953971
27887,0.577205707,0.76175535
27888,0.354868961,0.139224844
27889,0.098161399,0.055810083
27890,0.425102867,0.065491976
27891,0.751537989,0.254048375
27892,0.076395154,0.099431563
27893,0.202557252,0.029687906
27894,0.373055067,0.134720279
27895,0.864853965,0.10893173
27896,0.35846057,0.073241547
27897,0.11134698,0.071370251
27898,0.054025,0.127991355
27899,0.413858013,0.100152877
27900,0.898553854,0.390679726
27901,0.09995785,0.109711698
27902,0.266019469,0.066635756
27903,0.082337251,0.076923907
27904,0.431018324,0.184545493
27905,0.306497677,0.100714935
27906,0.576193048,0.085465203
27907,0.843392907,0.939228098
27908,0.69442577,0.178635548
27909,0.23947241,0.131639241
27910,0.631226423,0.164668122
27911,0.849366947,0.579883955
27912,0.577751725,0.030996949
27913,0.413741399,0.12124434
27914,0.401821781,0.136166264
27915,0.383136033,0.092267554
27916,0.563469352,0.058662275
27917,0.558967065,0.218184212
27918,0.946673477,0.082271085
27919,0.523642875,0.11520952
27920,0.906975737,0.128221942
27921,0.695361518,0.103365079
27922,0.5,0.277639728
27923,0.881990926,0.133649622
27924,0.110122552,0.06677342
27925,0.096017274,0.084699803
27926,0.335731357,0.318468712
27927,0.189963233,0.049530296
27928,0.820121297,0.841197944
27929,0.932055963,0.034080055
27930,0.072578061,0.086354668
27931,0.922492649,0.96609366
27932,0.121326801,0.104114526
27933,0.38720228,0.090406783
27934,0.700510042,0.644189021
27935,0.841738298,0.204176348
27936,0.749373156,0.080960177
27937,0.844934193,0.933413703
27938,0.095132911,0.034488582
27939,0.063994371,0.079727105
27940,0.056475318,0.125084389
27941,0.13521808,0.070624674
27942,0.140954585,0.064424318
27943,0.814295801,0.040183256
27944,0.313375399,0.163715433
27945,0.221635301,0.446721662
27946,0.125157402,0.135247586
27947,0.92800772,0.792487538
27948,0.106404855,0.10968878
27949,0.420848751,0.096453234
27950,0.832552568,0.036573249
27951,0.680671439,0.556078506
27952,0.825619544,0.051024064
27953,0.709824443,0.092948112
27954,0.884090947,0.063760522
27955,0.845298352,0.044695364
27956,0.826192982,0.824444722
27957,0.156793547,0.113184631
27958,0.923330921,0.813741776
27959,0.125248863,0.124392749
27960,0.702469699,0.195520594
27961,0.1631181,0.065123727
27962,0.869073291,0.907828338
27963,0.133733174,0.104154089
27964,0.08937751,0.092613303
27965,0.070976234,0.06083897
27966,0.722624379,0.420001364
27967,0.240598637,0.117887931
27968,0.449859077,0.096374989
27969,0.907555462,0.812609974
27970,0.126926487,0.096365242
27971,0.820451579,0.065341238
27972,0.439850462,0.098836359
27973,0.683671808,0.223843099
27974,0.669682999,0.235350459
27975,0.150210267,0.083810477
27976,0.157579058,0.141806253
27977,0.138430966,0.09844963
27978,0.26271036,0.095651271
27979,0.920174209,0.149816693
27980,0.075254182,0.15882006
27981,0.195913497,0.056903801
27982,0.767822832,0.080625449
27983,0.88287564,0.74820018
27984,0.230536128,0.12387402
27985,0.839571798,0.047940539
27986,0.263286453,0.33797036
27987,0.68804265,0.192847406
27988,0.551576086,0.039662688
27989,0.230715222,0.071197685
27990,0.597578752,0.136143437
27991,0.567326563,0.127341933
27992,0.228661006,0.119409249
27993,0.217601579,0.061673626
27994,0.775317317,0.300845732
27995,0.792136575,0.086939901
27996,0.06511103,0.110938828
27997,0.211977334,0.141403144
27998,0.88678677,0.099647998
27999,0.84737657,0.354954885
28000,0.127441775,0.061490185
28001,0.090147032,0.134953888
28002,0.147725471,0.128632452
28003,0.295849644,0.024823462
28004,0.433258821,0.123937027
28005,0.319878199,0.22356952
28006,0.109398589,0.090522813
28007,0.517598464,0.074517118
28008,0.833149322,0.069248034
28009,0.46912225,0.037566746
28010,0.138002084,0.078234159
28011,0.5,0.073848432
28012,0.846502372,0.875586481
28013,0.812926025,0.5
28014,0.043222775,0.052096049
28015,0.630957353,0.183172577
28016,0.930421762,0.361628022
28017,0.233070589,0.088856623
28018,0.841397369,0.035339124
28019,0.05926492,0.091871825
28020,0.211782052,0.136465864
28021,0.216308365,0.213609945
28022,0.5,0.45114471
28023,0.444527137,0.235777263
28024,0.322943661,0.056728881
28025,0.807024994,0.844873028
28026,0.131190186,0.103523803
28027,0.764958161,0.545458139
28028,0.960440934,0.365595706
28029,0.482727067,0.066332507
28030,0.911509172,0.857359883
28031,0.250034039,0.111709006
28032,0.656573459,0.031317171
28033,0.077852089,0.195965785
28034,0.846547941,0.394780432
28035,0.124471417,0.144195735
28036,0.249980689,0.058266498
28037,0.771433841,0.049536155
28038,0.116499004,0.052384686
28039,0.433639246,0.083490855
28040,0.895299495,0.127066142
28041,0.925877905,0.120499898
28042,0.107915558,0.073240488
28043,0.951081261,0.712321943
28044,0.202119685,0.119215961
28045,0.698100455,0.186299628
28046,0.452500087,0.083649359
28047,0.646362615,0.090307726
28048,0.080380546,0.136436844
28049,0.950745282,0.065405105
28050,0.157995997,0.041917131
28051,0.846585445,0.060697861
28052,0.688781422,0.255060982
28053,0.093149582,0.070179321
28054,0.284318371,0.228442342
28055,0.180595636,0.085636349
28056,0.902572021,0.746272151
28057,0.765831628,0.049166681
28058,0.178510538,0.065457284
28059,0.230995169,0.046550049
28060,0.384675871,0.155311352
28061,0.113158408,0.060156984
28062,0.539112769,0.179108596
28063,0.39589415,0.196008942
28064,0.792226826,0.077002981
28065,0.246434548,0.063282466
28066,0.58471983,0.046834551
28067,0.921354629,0.038247664
28068,0.120323779,0.183363752
28069,0.590080389,0.090496276
28070,0.5,0.077399777
28071,0.592629582,0.075613728
28072,0.359949811,0.108358643
28073,0.223523742,0.105814478
28074,0.342845955,0.357635077
28075,0.224404854,0.108854388
28076,0.587802285,0.061857757
28077,0.231812686,0.137226894
28078,0.896632022,0.193211149
28079,0.764929415,0.088296373
28080,0.176764769,0.153050935
28081,0.926852771,0.163971418
28082,0.670856691,0.106073676
28083,0.096583616,0.143580871
28084,0.132313526,0.065844521
28085,0.337801952,0.601934584
28086,0.70815982,0.130654053
28087,0.95160765,0.090930211
28088,0.755568103,0.237996717
28089,0.115520997,0.070566709
28090,0.6949829,0.06222163
28091,0.264699057,0.061659588
28092,0.104806001,0.095248838
28093,0.42503981,0.027131892
28094,0.396234389,0.039785284
28095,0.873517133,0.963433524
28096,0.851284769,0.697730512
28097,0.12863247,0.172009168
28098,0.591636499,0.135452809
28099,0.164697059,0.145054782
28100,0.122462215,0.106271948
28101,0.866875226,0.147678097
28102,0.329286364,0.171885705
28103,0.840435716,0.036591891
28104,0.965027088,0.211716679
28105,0.080133084,0.056118053
28106,0.604171861,0.055864576
28107,0.169109963,0.101838415
28108,0.585546046,0.454805223
28109,0.210890495,0.118096239
28110,0.881191104,0.175073546
28111,0.277971108,0.078024519
28112,0.550615258,0.464684967
28113,0.839633853,0.123393589
28114,0.089558909,0.047894834
28115,0.351918886,0.09160832
28116,0.278636557,0.033034242
28117,0.198247957,0.048112568
28118,0.135899555,0.113967355
28119,0.780602473,0.342287358
28120,0.775742523,0.544404954
28121,0.813505807,0.530821796
28122,0.222821005,0.146778521
28123,0.075682422,0.108340878
28124,0.413231766,0.16769144
28125,0.416533775,0.128089516
28126,0.45515596,0.227336253
28127,0.191543526,0.063852796
28128,0.053415738,0.096361097
28129,0.859948779,0.228651351
28130,0.149596878,0.084831352
28131,0.193293311,0.1610356
28132,0.924306335,0.41890226
28133,0.950771871,0.134977575
28134,0.367810259,0.168502432
28135,0.85567738,0.149801107
28136,0.880426013,0.050149767
28137,0.060946499,0.092563491
28138,0.866311136,0.124663817
28139,0.952708602,0.578507823
28140,0.910853932,0.480940342
28141,0.152185138,0.126663125
28142,0.093707642,0.089057348
28143,0.170854593,0.066670476
28144,0.870839315,0.100632199
28145,0.508304711,0.181962466
28146,0.117951965,0.144708802
28147,0.341868878,0.094753406
28148,0.67551548,0.554761579
28149,0.062417882,0.04298899
28150,0.766721945,0.06325619
28151,0.5,0.061394479
28152,0.355651526,0.116821775
28153,0.075089722,0.097390688
28154,0.082395623,0.085751398
28155,0.845595313,0.093037184
28156,0.781536687,0.057005423
28157,0.183975515,0.168828192
28158,0.942164432,0.228401071
28159,0.920459321,0.565435734
28160,0.17833759,0.129040289
28161,0.646508454,0.061532351
28162,0.926455932,0.133001739
28163,0.341863888,0.206961014
28164,0.818057343,0.247029033
28165,0.250786914,0.138622012
28166,0.889942235,0.73724267
28167,0.225807414,0.050695209
28168,0.684894834,0.276502411
28169,0.156435457,0.103812322
28170,0.403403279,0.031790923
28171,0.48603752,0.113006671
28172,0.517747206,0.133503964
28173,0.166380449,0.115878496
