respondent_id,xyz_vaccine,seasonal_vaccine
27637,0.062779308,0.028859847
27638,0.316644079,0.106339402
27639,0.292288897,0.047913717
27640,0.562845326,0.862993284
27641,0.686317868,0.629673651
27642,0.670084648,0.273001448
27643,0.048251237,0.024575656
27644,0.36397683,0.028916851
27645,0.054762849,0.075881977
27646,0.462963846,0.081086946
27647,0.313056647,0.139134325
27648,0.066267821,0.033163486
27649,0.391260178,0.026892167
27650,0.601806769,0.093006709
27651,0.837831123,0.295274812
27652,0.278237876,0.07628552
27653,0.069076459,0.02882598
27654,0.530871678,0.355770284
27655,0.219231592,0.130944531
27656,0.194249666,0.124295481
27657,0.275032139,0.577826794
27658,0.65736755,0.0236534
27659,0.057914613,0.033807575
27660,0.264106828,0.626701801
27661,0.041095363,0.094970672
27662,0.190967585,0.004694729
27663,0.906441473,0.185183079
27664,0.045750043,0.034410368
27665,0.650682357,0.788076777
27666,0.792769719,0.162554277
27667,0.264952976,0.072383032
27668,0.981258262,0.924501299
27669,0.908807586,0.131576998
27670,0.93261632,0.403051129
27671,0.871476343,0.313015373
27672,0.232778957,0.054866609
27673,0.307766085,0.048704308
27674,0.291949365,0.052381117
27675,0.771049895,0.512627778
27676,0.937394556,0.394486982
27677,0.248064401,0.103868504
27678,0.356369199,0.249485681
27679,0.515455246,0.117352568
27680,0.843246906,0.644042728
27681,0.023578029,0.005802928
27682,0.878187864,0.091583382
27683,0.556214727,0.084171484
27684,0.2841047,0.092582689
27685,0.044394475,0.031361293
27686,0.395073082,0.183792289
27687,0.031688453,0.034997792
27688,0.614228712,0.161150353
27689,0.946341275,0.642585933
27690,0.889095924,0.712055202
27691,0.877483118,0.710544728
27692,0.302263953,0.078382069
27693,0.769852137,0.040357715
27694,0.446867106,0.155780707
27695,0.450982849,0.22039943
27696,0.661039203,0.119398619
27697,0.923874287,0.743691174
27698,0.288580312,0.307731935
27699,0.146026089,0.013555924
27700,0.484812716,0.060898618
27701,0.261704418,0.307641299
27702,0.213731614,0.331008745
27703,0.018569676,0.034206093
27704,0.149187208,0.030094199
27705,0.859661976,0.851898784
27706,0.942806478,0.103076895
27707,0.133277393,0.008376814
27708,0.563188513,0.428397379
27709,0.145263962,0.175216392
27710,0.22534977,0.015886548
27711,0.349760984,0.440068448
27712,0.090436398,0.05211492
27713,0.075907114,0.039530344
27714,0.054114325,0.144434052
27715,0.707348202,0.709220251
27716,0.576112552,0.205665428
27717,0.058464007,0.012527955
27718,0.470461821,0.115392657
27719,0.0877979,0.012484001
27720,0.183531937,0.088723009
27721,0.210801581,0.27091594
27722,0.210181061,0.047325961
27723,0.867027324,0.242455685
27724,0.224719926,0.066585286
27725,0.476556473,0.06245843
27726,0.377542998,0.151869287
27727,0.952499554,0.166074753
27728,0.483597954,0.329860084
27729,0.066179065,0.063578682
27730,0.74259932,0.626352974
27731,0.920058104,0.769166197
27732,0.914624651,0.07793632
27733,0.429146923,0.107167147
27734,0.414023115,0.110900651
27735,0.481768868,0.602400986
27736,0.379522245,0.176918807
27737,0.782086229,0.051884676
27738,0.958930858,0.448157936
27739,0.658510652,0.382929259
27740,0.397494895,0.076344619
27741,0.823713287,0.3224614
27742,0.513884786,0.176601998
27743,0.726020811,0.544680934
27744,0.42413466,0.111934186
27745,0.819851413,0.714535759
27746,0.788953795,0.18291864
27747,0.349042748,0.112256952
27748,0.197431558,0.24814988
27749,0.845033248,0.194485109
27750,0.353154047,0.104406514
27751,0.205504195,0.076391352
27752,0.867043299,0.549340581
27753,0.078225949,0.031498715
27754,0.884655987,0.123316494
27755,0.981587647,0.928053468
27756,0.220520622,0.104979847
27757,0.133900326,0.041496828
27758,0.802585992,0.02221487
27759,0.083203683,0.040436776
27760,0.835188025,0.479526919
27761,0.668940843,0.059721915
27762,0.044283469,0.026642987
27763,0.54823562,0.064445446
27764,0.603315546,0.151970042
27765,0.335007892,0.124322803
27766,0.813193388,0.718234609
27767,0.810005337,0.426310387
27768,0.023695325,0.024939281
27769,0.271182026,0.092796639
27770,0.552490928,0.092565106
27771,0.719767254,0.063392586
27772,0.816933888,0.734400601
27773,0.253690867,0.113812838
27774,0.126207511,0.163071594
27775,0.25598229,0.163462639
27776,0.028171071,0.054185091
27777,0.266058068,0.103852918
27778,0.161708743,0.181016128
27779,0.290517391,0.14825657
27780,0.798688493,0.113903103
27781,0.088094039,0.032585022
27782,0.818108583,0.750775367
27783,0.495733821,0.089596694
27784,0.118099472,0.09784391
27785,0.173589697,0.026904397
27786,0.043021178,0.008247276
27787,0.078894935,0.102321667
27788,0.165044781,0.07658149
27789,0.945812135,0.81221197
27790,0.855164453,0.712333633
27791,0.320974525,0.077450345
27792,0.610280683,0.094622439
27793,0.156064659,0.11741879
27794,0.116856463,0.154792637
27795,0.791982465,0.453523052
27796,0.501572312,0.128747274
27797,0.580551389,0.47442299
27798,0.021369843,0.294487617
27799,0.147232419,0.20162775
27800,0.399688453,0.101239448
27801,0.243663919,0.029128435
27802,0.850730822,0.493177436
27803,0.037830617,0.015273843
27804,0.922545586,0.759998443
27805,0.188268475,0.083714157
27806,0.90495942,0.608115371
27807,0.785965298,0.196319784
27808,0.51255773,0.399547211
27809,0.95355795,0.744332141
27810,0.103144488,0.029550089
27811,0.211842537,0.06124404
27812,0.211990895,0.109797113
27813,0.374062269,0.260131438
27814,0.493992866,0.196122812
27815,0.502587033,0.145921251
27816,0.729099825,0.30103478
27817,0.236233387,0.093590591
27818,0.87434811,0.353565554
27819,0.351815644,0.242709746
27820,0.587193146,0.694913685
27821,0.351200838,0.173300466
27822,0.366951869,0.119406502
27823,0.248890403,0.250103142
27824,0.884831094,0.15733367
27825,0.116641724,0.192757099
27826,0.570835597,0.093160609
27827,0.229532936,0.051119155
27828,0.344964197,0.028273621
27829,0.24889895,0.029476738
27830,0.271749594,0.248387589
27831,0.54291154,0.134220487
27832,0.254375906,0.033956452
27833,0.246610564,0.226651587
27834,0.858447955,0.735545276
27835,0.689390445,0.351799167
27836,0.954588373,0.077374152
27837,0.830031175,0.569301572
27838,0.40676732,0.056143598
27839,0.248789446,0.038023632
27840,0.612668052,0.263222123
27841,0.577552954,0.157270222
27842,0.789875307,0.307425436
27843,0.670917432,0.062876481
27844,0.923663247,0.130109569
27845,0.650183448,0.047771186
27846,0.063242934,0.115540156
27847,0.530285239,0.040126407
27848,0.91599721,0.802284063
27849,0.885468082,0.089959179
27850,0.066284451,0.118701172
27851,0.131926273,0.31492469
27852,0.811867563,0.429759196
27853,0.232431981,0.177119083
27854,0.730751275,0.207755277
27855,0.438777667,0.256579511
27856,0.871938123,0.336852643
27857,0.933261682,0.647343189
27858,0.948032672,0.623463385
27859,0.971753052,0.888316863
27860,0.809137799,0.2049779
27861,0.295220456,0.116219468
27862,0.326269161,0.128698081
27863,0.47545845,0.32494365
27864,0.429223796,0.143807225
27865,0.548457722,0.266799631
27866,0.83559445,0.754348211
27867,0.55752806,0.35279483
27868,0.927074506,0.643977967
27869,0.329748938,0.067602234
27870,0.012518272,0.202380165
27871,0.656824368,0.121398921
27872,0.051701766,0.018467446
27873,0.022000979,0.044156176
27874,0.756296092,0.263131563
27875,0.319509218,0.215551698
27876,0.030199526,0.029082148
27877,0.563256028,0.39323395
27878,0.843638746,0.060640271
27879,0.578893124,0.166088176
27880,0.149786291,0.024640958
27881,0.728439397,0.154299275
27882,0.406457219,0.122849839
27883,0.02868639,0.02529228
27884,0.173004057,0.137640736
27885,0.082536765,0.047572183
27886,0.225837443,0.131406768
27887,0.736389561,0.834306603
27888,0.327600722,0.032836145
27889,0.109740774,0.11568247
27890,0.390141915,0.213208662
27891,0.721054989,0.340805277
27892,0.054755478,0.059431881
27893,0.161056945,0.103804048
27894,0.385475909,0.165332266
27895,0.753894925,0.126340224
27896,0.449127796,0.103433032
27897,0.118077316,0.040155679
27898,0.059280448,0.049191137
27899,0.442763799,0.074266277
27900,0.878572409,0.574652325
27901,0.120994344,0.086831515
27902,0.157871037,0.033386139
27903,0.154515138,0.052459493
27904,0.188152667,0.224729605
27905,0.471452819,0.109051134
27906,0.436281032,0.079882813
27907,0.973778219,0.930119525
27908,0.736422391,0.197306027
27909,0.378605221,0.171272192
27910,0.768485787,0.345841647
27911,0.753745841,0.412960958
27912,0.616687043,0.110825638
27913,0.164143713,0.008830523
27914,0.429571958,0.053119406
27915,0.376255628,0.070374044
27916,0.430117207,0.065714723
27917,0.34471465,0.046886732
27918,0.958489915,0.144347677
27919,0.559953112,0.245608241
27920,0.92335981,0.137851748
27921,0.62481361,0.051116909
27922,0.492144893,0.277295572
27923,0.937777759,0.147625774
27924,0.045451758,0.055129453
27925,0.021826537,0.00495821
27926,0.269331189,0.27552053
27927,0.135427145,0.032675166
27928,0.908570075,0.776792341
27929,0.867832201,0.070946208
27930,0.112685179,0.162266973
27931,0.940098318,0.891548304
27932,0.12033322,0.166355264
27933,0.305831166,0.021286514
27934,0.705970218,0.517395896
27935,0.906190325,0.319709308
27936,0.572253559,0.134860037
27937,0.62319509,0.656383034
27938,0.149668097,0.047045236
27939,0.151208922,0.057466726
27940,0.128284279,0.020424058
27941,0.199697094,0.055389013
27942,0.142195842,0.027798255
27943,0.696638603,0.094975864
27944,0.39351637,0.213300115
27945,0.275016269,0.452108994
27946,0.17846451,0.084785682
27947,0.937124835,0.561745469
27948,0.064455864,0.010754521
27949,0.402038708,0.116479799
27950,0.82536464,0.035331724
27951,0.572600046,0.466519492
27952,0.921700288,0.078688995
27953,0.468668944,0.111664846
27954,0.67795606,0.138173688
27955,0.758113468,0.02396585
27956,0.771673339,0.435041612
27957,0.149586922,0.023031845
27958,0.886267426,0.64925016
27959,0.041697688,0.063099111
27960,0.602025039,0.041057718
27961,0.274655811,0.097612527
27962,0.91165033,0.768742363
27963,0.127069988,0.063482822
27964,0.065296239,0.027186843
27965,0.057938408,0.076348372
27966,0.815697047,0.405103377
27967,0.078652316,0.062147623
27968,0.413708672,0.125377469
27969,0.914063574,0.678521105
27970,0.191137994,0.112151966
27971,0.754546489,0.073512012
27972,0.343323106,0.055761856
27973,0.783067273,0.619568225
27974,0.399101103,0.13021222
27975,0.057600535,0.073502747
27976,0.198971161,0.088913632
27977,0.167165122,0.03992742
27978,0.389521906,0.084199514
27979,0.967687797,0.492339323
27980,0.083397016,0.021176059
27981,0.42261601,0.085488503
27982,0.743296575,0.28202291
27983,0.973782504,0.791367554
27984,0.114558662,0.0464775
27985,0.853582646,0.127166254
27986,0.17159025,0.306486741
27987,0.361460968,0.050229119
27988,0.466795276,0.076602022
27989,0.432744203,0.14514111
27990,0.585762115,0.11051877
27991,0.63388581,0.130233836
27992,0.005271745,0.002165738
27993,0.167094082,0.110225733
27994,0.84476557,0.384157996
27995,0.643536884,0.19189536
27996,0.036719854,0.007169891
27997,0.32116566,0.141360164
27998,0.777825752,0.186010308
27999,0.772154927,0.230972263
28000,0.088307651,0.046730835
28001,0.006507646,0.00460268
28002,0.026841178,0.014005938
28003,0.387127839,0.088772512
28004,0.545552545,0.246669707
28005,0.3667386,0.090685154
28006,0.26834986,0.209813155
28007,0.748174211,0.264893414
28008,0.695529055,0.029780864
28009,0.388493625,0.060942372
28010,0.080988241,0.101820011
28011,0.524642367,0.036819967
28012,0.922873856,0.786161659
28013,0.786455,0.365516798
28014,0.099169115,0.066441344
28015,0.584219404,0.117720211
28016,0.873283468,0.468061617
28017,0.308496653,0.109247769
28018,0.699761305,0.050818829
28019,0.183489089,0.094733866
28020,0.036626105,0.043726819
28021,0.371768265,0.249386323
28022,0.402280514,0.185883414
28023,0.437285718,0.43931274
28024,0.423049633,0.038963346
28025,0.778571633,0.641435509
28026,0.11593411,0.02047581
28027,0.637991366,0.358665004
28028,0.967524548,0.220058814
28029,0.591497194,0.387603811
28030,0.951095903,0.7138873
28031,0.09884783,0.012966034
28032,0.633611095,0.051404298
28033,0.025975631,0.31415296
28034,0.531142727,0.380853687
28035,0.181687239,0.160488796
28036,0.2635771,0.090079312
28037,0.661043048,0.009502045
28038,0.135097138,0.041474819
28039,0.603481994,0.209466744
28040,0.943926512,0.211926416
28041,0.820272306,0.085419302
28042,0.208167491,0.084206618
28043,0.821953394,0.555955462
28044,0.16196417,0.031198071
28045,0.646127438,0.264162778
28046,0.444329503,0.079659247
28047,0.645662924,0.245314725
28048,0.080086613,0.080461691
28049,0.820381231,0.033979216
28050,0.246306702,0.050409338
28051,0.581352072,0.128884802
28052,0.863796705,0.638512798
28053,0.145431072,0.077158652
28054,0.076656792,0.27373133
28055,0.231982793,0.11024797
28056,0.928037444,0.471899671
28057,0.785894683,0.024078682
28058,0.173336923,0.028459218
28059,0.304661514,0.081779621
28060,0.207556631,0.034455223
28061,0.30072884,0.102765374
28062,0.502862035,0.296904454
28063,0.244332703,0.252139638
28064,0.628280129,0.051434683
28065,0.364004798,0.132435767
28066,0.665639972,0.138041444
28067,0.853694946,0.15066956
28068,0.139947144,0.167375392
28069,0.695862303,0.05579403
28070,0.627503985,0.058961825
28071,0.590754949,0.17729792
28072,0.409310168,0.081347431
28073,0.309188381,0.080298207
28074,0.618789832,0.38818855
28075,0.220624781,0.098528509
28076,0.508785878,0.149195194
28077,0.292029597,0.126355752
28078,0.680294714,0.095221578
28079,0.962368461,0.306190137
28080,0.195240947,0.109976489
28081,0.908853816,0.23744467
28082,0.635914186,0.191720344
28083,0.018460731,0.009998622
28084,0.047704278,0.043592777
28085,0.424924457,0.706219617
28086,0.67253622,0.334287209
28087,0.923474862,0.093885833
28088,0.586193748,0.201679951
28089,0.192538807,0.071650178
28090,0.675988554,0.058792303
28091,0.165629014,0.043311755
28092,0.054127675,0.018583052
28093,0.504283348,0.059060752
28094,0.483105122,0.039358975
28095,0.899801975,0.864763166
28096,0.799450292,0.519118013
28097,0.036574754,0.028207237
28098,0.722567508,0.323703945
28099,0.11064706,0.028283828
28100,0.18300924,0.07103958
28101,0.909261267,0.244997828
28102,0.181953371,0.044687739
28103,0.83130122,0.075033032
28104,0.901508315,0.249862696
28105,0.163281309,0.087449274
28106,0.366445333,0.04347411
28107,0.248674026,0.096219435
28108,0.438218964,0.379383941
28109,0.222030385,0.11988424
28110,0.961969552,0.304629447
28111,0.607092348,0.089042949
28112,0.495832657,0.394517832
28113,0.781224744,0.169583997
28114,0.307862348,0.069479009
28115,0.406482186,0.055265118
28116,0.244828717,0.047147031
28117,0.308682625,0.100506685
28118,0.202149891,0.14315813
28119,0.615422534,0.371007611
28120,0.66801289,0.516590426
28121,0.843848901,0.495024754
28122,0.003786137,0.006875476
28123,0.124126357,0.154532337
28124,0.516065915,0.304293697
28125,0.631620043,0.242796081
28126,0.549981457,0.298170449
28127,0.407219641,0.13809245
28128,0.013975823,0.013103267
28129,0.878110739,0.413487204
28130,0.244677127,0.115785562
28131,0.058649538,0.132348387
28132,0.939377677,0.514190545
28133,0.896441943,0.172872404
28134,0.30024692,0.181539853
28135,0.947553877,0.090950277
28136,0.912277627,0.067624989
28137,0.198355359,0.094326502
28138,0.628646269,0.099143128
28139,0.939294096,0.573201391
28140,0.846268885,0.546262498
28141,0.010310099,0.007987366
28142,0.135811499,0.084424893
28143,0.236424275,0.211062706
28144,0.887948884,0.078899333
28145,0.417762025,0.207153161
28146,0.051069833,0.009092181
28147,0.360838338,0.033381617
28148,0.40267947,0.23042885
28149,0.152856622,0.043266534
28150,0.818170773,0.202347018
28151,0.490891284,0.041255056
28152,0.480341389,0.217536003
28153,0.111674928,0.063592501
28154,0.074979134,0.049302775
28155,0.588465189,0.025032703
28156,0.64450944,0.02119352
28157,0.214448115,0.133682893
28158,0.887350447,0.475253835
28159,0.813702511,0.460696205
28160,0.136687343,0.073146551
28161,0.754150042,0.297646195
28162,0.921087068,0.225008016
28163,0.44767325,0.240145213
28164,0.727002346,0.449554026
28165,0.303140836,0.091760041
28166,0.936152782,0.611425408
28167,0.367109721,0.11213623
28168,0.689915504,0.28376288
